HI,ES,2019,Quarter,1,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,kWd,992.91,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,1,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,2,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,kWd,21962.14,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,2,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0.08,0.08,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,3,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,kWd,22195.25,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,3,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,4,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,kWd,10179.31,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,4,GNS_DEF_120-219_0_0,SubDiv,27.7.j.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,1,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,kWd,0,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,1,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,2,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,kWd,700.19,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,2,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0.15,0.15,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,3,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,kWd,0,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,3,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,4,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,kWd,0,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,4,OTB_DEF_70-99_0_0,SubDiv,27.7.k.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,1,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,kWd,1435.68,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,1,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0.02,0.02,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,2,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,kWd,5023.41,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,2,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0.34,0.34,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,3,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,kWd,2871.36,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,3,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,4,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,kWd,599.43,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,4,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
SI,ES,2019,Quarter,2,OTB_DEF_70-99_0_0,SubDiv,27.7.j.2,NA,HOM,NA,R,R,NA,NA,O,NA,t,0,0.73,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,1,GNS_DEF_>=100_0_0,Div,27.8.a,NA,kWd,7860.95,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,1,GNS_DEF_>=100_0_0,Div,27.8.a,NA,,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,2,GNS_DEF_>=100_0_0,Div,27.8.a,NA,kWd,24121.98,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,2,GNS_DEF_>=100_0_0,Div,27.8.a,NA,,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,3,GNS_DEF_>=100_0_0,Div,27.8.a,NA,kWd,27228.76,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,3,GNS_DEF_>=100_0_0,Div,27.8.a,NA,HOM,NA,L,R,NA,H,M,NA,t,0.59,0.59,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,4,GNS_DEF_>=100_0_0,Div,27.8.a,NA,kWd,6582.67,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,4,GNS_DEF_>=100_0_0,Div,27.8.a,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,kWd,32839.49,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,NA,H,M,NA,t,10.81,10.81,-9,NA,NA,NA,,,,,,,,,
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,25,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.289,0.141,25,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,26,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,1.733,0.158,26,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,27,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,4.044,0.177,27,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,28,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,5.778,0.197,28,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,29,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,9.244,0.218,29,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,30,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,6.067,0.241,30,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,31,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,3.178,0.266,31,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,32,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,1.733,0.292,32,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,33,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.289,0.32,33,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,34,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.578,0.35,34,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,35,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.289,0.381,35,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,37,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.289,0.449,37,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,38,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.289,0.486,38,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,40,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.289,0.567,40,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,45,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.037,0.804,45,-9,-9,-9
SD,ES,2019,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.a,NA,HOM,NA,L,R,N,lngt,50,-9,100,1,173,-9,-9,kg,k,cm,cm,NA,0.148,1.101,50,-9,-9,-9
