Natural mortality at age;                  
1   5               
1981   2025              
1   10               
1                  
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #1981
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2 #1990
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2 #2000
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2 #2010
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2 
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2014
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2015
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2016
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2017
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2018
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2019
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2020
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2021
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2022
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2023
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2024
0.2   0.2   0.2   0.2   0.2   0.2   0.2 0.2  0.2 0.2  #2025
