Survey data BLUE WHITING-COMBINED  1 fleet, StoX estimates, from Table 6 in IBWSS 2023 report
101
IBWSS
2004 2024
1    1    0.22 0.27
1    8
1  1097  5538  13062  15134   5119  1086   994   593  
1  2129  1413   5601   7780   8500  2925   632   280  
1  2512  2222  10858  11677   4713  2717   923   352  
1  468    706   5241  11244   8437  3155  1110   456  
1  337    523   1451   6642   6722  3869  1715  1028  
1  275    329    360   1292   3739  3457  1636   587    
1   -1     -1     -1     -1     -1    -1    -1    -1   
1  312   1361   1135    930   1043  1712  2170  2422  
1 1141   1816   6464   1022    596  1420  2231  1785     
1  586   1346   6183   7197   2933  1280  1306  1396   
1 4183   1491   5239   8420  10202  2754   772   577     
1 3255   4565   1888   3630   1792   465   173   108    
1 2745   7893  10164   6274   4687  1539   413   133     
1  275   2180  15939  10196   3621  1711   900    75  
1  836    628   6615  21490   7692  2187   755   188    
1 1129   1169   3468   9590  16979  3434   484   513    
1   -1     -1     -1     -1     -1    -1    -1    -1  
1 1948   2095   2545    2275  3914  3197  3379   463  
1 4461   9313   4830    5460  2587  1880   898  1764  
1  873   8135  14771    2744  1352   711   520   202
1  729	 2885  18767   10787  1843   577   518	 487  



