HI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Subdiv,27.4.a.nshm,NA,kwd,188524,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Div,27.6.a,NA,kwd,780622,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Div,27.7.b,NA,kwd,454107,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Subdiv,27.7.c.2,NA,kwd,180530,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Div,27.7.g,NA,kwd,25052,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Subdiv,27.7.j.2,NA,kwd,293041,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,2,OTM_SPF_32-69_0_0_all,Div,27.6.a,NA,kwd,1024482,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,2,OTM_SPF_32-69_0_0_all,Subdiv,27.7.c.2,NA,kwd,451906,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,2,OTM_SPF_32-69_0_0_all,Subdiv,27.7.j.2,NA,kwd,142122,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,3,OTM_SPF_32-69_0_0_all,Subdiv,27.2.a.1,NA,kwd,93790,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,3,OTM_SPF_32-69_0_0_all,Div,27.4.a,NA,kwd,1167958,NA,,,,,,,,,,,,
HI,NL,2020,Quarter,3,OTM_SPF_32-69_0_0_all,Div,27.6.a,NA,kwd,27692,NA,,,,,,,,,,,,
SI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Subdiv,27.4.a.nshm,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Div,27.6.a,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Div,27.7.b,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Subdiv,27.7.c.2,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Div,27.7.g,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,1,OTM_SPF_32-69_0_0_all,Subdiv,27.7.j.2,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,2,OTM_SPF_32-69_0_0_all,Div,27.6.a,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,2,OTM_SPF_32-69_0_0_all,Subdiv,27.7.c.2,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,2,OTM_SPF_32-69_0_0_all,Subdiv,27.7.j.2,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,3,OTM_SPF_32-69_0_0_all,Subdiv,27.2.a.1,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,3,OTM_SPF_32-69_0_0_all,Div,27.4.a,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
SI,NL,2020,Quarter,3,OTM_SPF_32-69_0_0_all,Div,27.6.a,NA,HOM,NA,D,R,NA,NA,O,NA,kg,0,-9,-9,No particulars,,No particulars
