HI,ES,2020,Quarter,1,GNS_DEF_>=100_0_0,SubDiv,27.8.c.e,NA,kWd,25199.2,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,GNS_DEF_>=100_0_0,SubDiv,27.8.c.e,NA,HOM,NA,L,R,NA,H,M,NA,t,0.0184,0.0184,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,GNS_DEF_60-79_0_0,Div,27.8.b,NA,kWd,710.24,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,GNS_DEF_60-79_0_0,Div,27.8.b,NA,HOM,NA,L,R,NA,H,M,NA,t,0.0363,0.0363,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,GNS_DEF_60-79_0_0,SubDiv,27.8.c.e,NA,kWd,16250.4,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,GNS_DEF_60-79_0_0,SubDiv,27.8.c.e,NA,HOM,NA,L,R,NA,H,M,NA,t,1.17587,1.17587,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,GNS_DEF_60-79_0_0,SubDiv,27.8.c.w,NA,kWd,172.96,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,GNS_DEF_60-79_0_0,SubDiv,27.8.c.w,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,GNS_DEF_80-99_0_0,SubDiv,27.8.c.e,NA,kWd,419.52,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,GNS_DEF_80-99_0_0,SubDiv,27.8.c.e,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,GTR_DEF_60-79_0_0,SubDiv,27.8.c.e,NA,kWd,10727.7,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,GTR_DEF_60-79_0_0,SubDiv,27.8.c.e,NA,HOM,NA,L,R,NA,H,M,NA,t,0.0845,0.0845,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,LHP_LPF_0_0_0,Div,27.8.a,NA,kWd,0,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,LHP_LPF_0_0_0,Div,27.8.a,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,LHP_LPF_0_0_0,SubDiv,27.8.c.e,NA,kWd,0,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,LHP_LPF_0_0_0,SubDiv,27.8.c.e,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,LLS_DEF_0_0_0,Div,27.8.b,NA,kWd,251.71,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,LLS_DEF_0_0_0,Div,27.8.b,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,LLS_DEF_0_0_0,SubDiv,27.8.c.e,NA,kWd,7840.81,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,LLS_DEF_0_0_0,SubDiv,27.8.c.e,NA,HOM,NA,L,R,NA,H,M,NA,t,0.0092,0.0092,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,OTB_DEF_>=55_0_0,SubDiv,27.8.c.e,NA,kWd,24641.3,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,OTB_DEF_>=55_0_0,SubDiv,27.8.c.e,NA,HOM,NA,L,R,NA,H,M,NA,t,3.2416,3.2416,-9,NA,NA,NA,,,,,,,,,
HI,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,kWd,176697,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,NA,NA,O,NA,t,173.424,-9,-9,haul,NA,NA,,,,,,,,,
SI,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,NA,H,M,NA,t,2.53111,2.53111,-9,NA,NA,NA,,,,,,,,,
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,10,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,31.0502,0.00973607,10,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,11,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,20.2627,0.0128029,11,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,12,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,87.974,0.0164555,12,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,13,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,299.049,0.0207453,13,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,14,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,371.83,0.0257238,14,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,15,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,372.92,0.0314427,15,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,16,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,559.042,0.0379534,16,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,17,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,681.928,0.0453076,17,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,18,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,595.75,0.0535569,18,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,19,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,466.127,0.0627531,19,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,20,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,208.241,0.0729478,20,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,21,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,62.5931,0.0841928,21,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,22,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,48.4155,0.0965398,22,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,23,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,21.9555,0.110041,23,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,24,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,8.12161,0.124747,24,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,25,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,3.84608,0.140711,25,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,26,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,0.965138,0.157984,26,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,28,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,4.85172,0.196666,28,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,36,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,1.19557,0.414152,36,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,8,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,4.20764,0.00515402,8,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,D,R,N,lngt,9,-9,100,66,2892,-9,-9,kg,k,cm,cm,NA,45.6528,0.00720357,9,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,30,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,0.0577341,0.241209,30,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,32,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,0.161771,0.292026,32,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,33,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,0.173202,0.319918,33,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,34,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,0.600781,0.349535,34,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,35,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,1.19013,0.380929,35,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,36,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,1.54797,0.414152,36,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,37,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,1.46737,0.449255,37,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,38,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,0.496744,0.486292,38,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,39,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,0.161771,0.525314,39,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,Div,27.8.b,NA,HOM,NA,L,R,N,lngt,40,-9,100,2,53,-9,-9,kg,k,cm,cm,NA,0.219505,0.566373,40,-9,-9,-9
HI,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,SubDiv,27.8.d.2,NA,kWd,1766.4,NA,,,,,,,,,,,,,,,,,,,,,
SI,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,SubDiv,27.8.d.2,NA,HOM,NA,L,R,NA,H,M,NA,t,0,0,-9,NA,NA,NA,,,,,,,,,
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,SubDiv,27.8.d.2,NA,HOM,NA,L,R,N,lngt,30,-9,100,-9,-9,-9,-9,kg,k,cm,cm,NA,0,0.241209,30,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,SubDiv,27.8.d.2,NA,HOM,NA,L,R,N,lngt,32,-9,100,-9,-9,-9,-9,kg,k,cm,cm,NA,0,0.292026,32,-9,-9,-9
SD,ES,2020,Quarter,1,OTB_DEF_>=70_0_0,SubDiv,27.8.d.2,NA,HOM,NA,L,R,N,lngt,33,-9,100,-9,-9,-9,-9,kg,k,cm,cm,NA,0,0.319918,33,-9,-9,-9
