Stock;Country;Year;CatchCategory;ReportingCategory;CATONRaisedOrImported;MisreportedArea;Area;Season;SeasonType;Fleet;CATON;Effort;UnitEffort;OfficialLandings;SampledOrEstimated;SampledCatch;No. of Length Samples;No. of Length Measured;No. of Age Samples;No. Age Readings
hom.27.3a4bc7d;Denmark;2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.a.nshm;2;Quarter;MIS_MIS_0_0_0_HC;3;-9;NA;3;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.a.nshm;2;Quarter;MIS_MIS_0_0_0_IBC;20;-9;dop;20;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Discards;Reported;Imported_Data; ;27.4.b;2;Quarter;MIS_MIS_0_0_0_HC;646;-9;NA;646;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.b;2;Quarter;MIS_MIS_0_0_0_IBC;3301;-9;dop;3301;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Discards;Reported;Imported_Data; ;27.4.c;2;Quarter;MIS_MIS_0_0_0_HC;0;-9;dop;0;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.4.a.nshm;2;Quarter;OTB_DEF_>=120_0_0_all;15550.39;955937;kWd;;Estimated_Distribution;0;26;171;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.b;2;Quarter;MIS_MIS_0_0_0_HC;132;371653;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.b;2;Quarter;OTB_DEF_70-99_0_0;333.97;69149;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.b;2;Quarter;SSC_DEF_All_0_0_All;8;33933;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.4.c;2;Quarter;GTR_DEF_90-99_0_0_all;24.97;149716;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;2;Quarter;GTR_DEF_90-99_0_0_all;20.78;149716;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;2;Quarter;MIS_MIS_0_0_0_HC;468;408762;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;2;Quarter;OTB_DEF_70-99_0_0;17676.44;86818;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;2;Quarter;OTM_SPF_32-69_0_0_all;3106.92;19681;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;2;Quarter;SSC_DEF_All_0_0_All;19237.45;71636;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;GTR_DEF_100-119_0_0_all;4.69;207913;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;GTR_DEF_90-99_0_0_all;25;506307;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;MIS_MIS_0_0_0_HC;17729.87;3487157;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;2;Quarter;OTB_DEF_100-119_0_0;7649.28;13231;kWd;;Estimated_Distribution;0;4;175;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;2;Quarter;OTB_DEF_70-99_0_0;277534.14;1656479;kWd;;Estimated_Distribution;0;41;544;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;OTB_DEF_70-99_0_0;66252.46;1656479;kWd;;Estimated_Distribution;0;15;376;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;OTB_DEF_All_0_0_All;3307.26;114128;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;OTM_DEF_100-119_0_0_all;450;7373;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;2;Quarter;OTM_DEF_32-69_0_0_all;688.88;7370;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;OTM_DEF_32-69_0_0_all;2.08;7370;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;2;Quarter;OTM_SPF_32-69_0_0_all;1873.81;248899;kWd;;Estimated_Distribution;0;9;63;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;OTM_SPF_32-69_0_0_all;36238.24;248899;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;SSC_DEF_All_0_0_All;21818.7;105620;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Netherlands;2017;Landings;Reported;Imported_Data; ;27.4.b;2;Quarter;OTM_SPF_32-69_0_0_all;6106;557652;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Netherlands;2017;Landings;Reported;Imported_Data; ;27.4.c;2;Quarter;OTM_SPF_32-69_0_0_all;176796;3;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Netherlands;2017;Landings;Reported;Imported_Data; ;27.7.d;2;Quarter;OTM_SPF_32-69_0_0_all;65653;-9;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.c;2;Quarter;HM-ALL;29720;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.7.d;2;Quarter;HM-ALL;24710;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Belgium;2017;Landings;Reported;Imported_Data; ;27.4.b;3;Quarter;TrawlPlus;2636;665644;kWd;3000;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Belgium;2017;Landings;Reported;Imported_Data; ;27.4.c;3;Quarter;TrawlPlus;10626;368448;kWd;11000;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Belgium;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;TrawlPlus;1122;275368;kWd;1000;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Discards;Reported;Imported_Data; ;27.4.b;3;Quarter;MIS_MIS_0_0_0_HC;17608;-9;NA;17608;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.b;3;Quarter;MIS_MIS_0_0_0_HC;2;-9;NA;2;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.b;3;Quarter;MIS_MIS_0_0_0_IBC;995;-9;NA;995;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.b;3;Quarter;MIS_MIS_0_0_0_HC;6.5;395086;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.b;3;Quarter;OTB_DEF_70-99_0_0;614.97;25648;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.b;3;Quarter;SSC_DEF_All_0_0_All;120;2352;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;3;Quarter;MIS_MIS_0_0_0_HC;5.59;372289;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;3;Quarter;OTB_DEF_70-99_0_0;6865.69;61612;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;3;Quarter;OTM_DEF_32-69_0_0_all;184.95;861;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;3;Quarter;OTM_SPF_32-69_0_0_all;541.85;10296;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;3;Quarter;SSC_DEF_All_0_0_All;6428.41;70548;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;3;Quarter;GTR_DEF_100-119_0_0_all;357.81;176083;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;GTR_DEF_100-119_0_0_all;49.08;176083;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;3;Quarter;GTR_DEF_90-99_0_0_all;550.12;432271;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;GTR_DEF_90-99_0_0_all;49.58;432271;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;MIS_MIS_0_0_0_HC;24071.82;2771860;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;3;Quarter;OTB_DEF_70-99_0_0;601593.39;2344420;kWd;;Estimated_Distribution;0;36;585;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;OTB_DEF_70-99_0_0;42224.78;2344420;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;3;Quarter;OTB_DEF_All_0_0_All;50949.08;167716;kWd;;Estimated_Distribution;0;4;73;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;OTB_DEF_All_0_0_All;3560.64;167716;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;OTM_DEF_100-119_0_0_all;27120;18463;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;OTM_DEF_32-69_0_0_all;5513.45;23908;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;3;Quarter;OTM_SPF_32-69_0_0_all;13003.56;439204;kWd;;Estimated_Distribution;0;12;136;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;OTM_SPF_32-69_0_0_all;27467.3;439204;kWd;;Estimated_Distribution;0;4;98;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;SSC_DEF_All_0_0_All;7833.23;171824;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Netherlands;2017;Landings;Reported;Imported_Data; ;27.4.b;3;Quarter;OTM_SPF_32-69_0_0_all;18183;505530;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Netherlands;2017;Landings;Reported;Imported_Data; ;27.4.c;3;Quarter;OTM_SPF_32-69_0_0_all;44150;5079;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Netherlands;2017;Landings;Reported;Imported_Data; ;27.7.d;3;Quarter;OTM_SPF_32-69_0_0_all;2330;70889;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Norway;2017;Landings;Reported;Imported_Data; ;27.4.b;3;Quarter;HM-ALL;5000;-9;NA;5000;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Discards;All - reported; nonreported and misreported;Imported_Data;27.4.b;3;Quarter;HM-ALL;0;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.b;3;Quarter;HM-ALL;80;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.c;3;Quarter;HM-ALL;2410;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Discards;All - reported; nonreported and misreported;Imported_Data;27.7.d;3;Quarter;HM-ALL;30770;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.7.d;3;Quarter;HM-ALL;9530;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Belgium;2017;Landings;Reported;Imported_Data; ;27.4.b;4;Quarter;TrawlPlus;171;809442;kWd;0;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Belgium;2017;Landings;Reported;Imported_Data; ;27.4.c;4;Quarter;TrawlPlus;2782;266440;kWd;3000;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Belgium;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;TrawlPlus;11192;670677;kWd;11000;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Discards;Reported;Imported_Data; ;27.4.b;4;Quarter;MIS_MIS_0_0_0_HC;896;-9;NA;896;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.b;4;Quarter;MIS_MIS_0_0_0_IBC;521;-9;NA;521;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.c;4;Quarter;MIS_MIS_0_0_0_IBC;6;-9;NA;6;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.b;4;Quarter;SSC_DEF_All_0_0_All;0;588;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;4;Quarter;OTB_DEF_70-99_0_0;16044.94;131696;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;4;Quarter;OTB_DEF_All_0_0_All;2.13;4008;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;4;Quarter;OTM_SPF_32-69_0_0_all;352226.29;47725;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.4.c;4;Quarter;SSC_DEF_All_0_0_All;3335.98;34747;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;GTR_DEF_90-99_0_0_all;8.11;284812;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;MIS_MIS_0_0_0_HC;477.62;4913512;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;4;Quarter;OTB_DEF_70-99_0_0;80965.86;1479729;kWd;;Estimated_Distribution;0;25;203;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;OTB_DEF_70-99_0_0;23005.54;1479729;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;OTB_DEF_All_0_0_All;300.28;109318;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;OTM_DEF_100-119_0_0_all;156.66;8199;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;OTM_DEF_32-69_0_0_all;15974.5;12227;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;OTM_SPF_32-69_0_0_all;1029605.76;353685;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;France;2017;Discards;Reported;Imported_Data; ;27.7.d;4;Quarter;SSC_DEF_All_0_0_All;3546.76;237952;kWd;;Estimated_Distribution;0;7;202;0;0
hom.27.3a4bc7d;France;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;SSC_DEF_All_0_0_All;8775.73;237952;kWd;;Estimated_Distribution;0;5;125;0;0
hom.27.3a4bc7d;Germany;2017;Landings;Reported;Imported_Data; ;27.7.d;4;Quarter;OTM_SPF_32-69_0_0_all;946159;-9;NA;946000;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;Netherlands;2017;Landings;Reported;Imported_Data; ;27.4.b;4;Quarter;OTM_SPF_32-69_0_0_all;375;200108;kWd;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Discards;All - reported; nonreported and misreported;Imported_Data;27.4.b;4;Quarter;HM-ALL;710;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.b;4;Quarter;HM-ALL;1270;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Discards;All - reported; nonreported and misreported;Imported_Data;27.4.c;4;Quarter;HM-ALL;470;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Landings;All - reported; nonreported and misreported;Imported_Data;27.4.c;4;Quarter;HM-ALL;1256050;-9;NA;;Estimated_Distribution;0;0;0;0;0
hom.27.3a4bc7d;UK (England);2017;Discards;All - reported; nonreported and misreported;Imported_Data;27.7.d;4;Quarter;HM-ALL;30;-9;NA;;Estimated_Distribution;0;0;0;0;0
