Stock,Country,Year,CatchCategory,ReportingCategory,CATONRaisedOrImported,MisreportedArea,Area,Season,SeasonType,Fleet,CATON,Effort,UnitEffort,OfficialLandings,SampledOrEstimated,SampledCatch,No. of Length Samples,No. of Length Measured,No. of Age Samples,No. Age Readings
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.4.a.nshm,1,Quarter,MIS_MIS_0_0_0_HC,151,-9,dop,151,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.a.nshm,1,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.a.nshm,1,Quarter,OTM_SPF_32-69_0_0_all,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Landings,Reported,Imported_Data, ,27.4.a.nshm,1,Quarter,OTM_SPF_32-69_0_0_all,1341,-9,dop,1341,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.b,1,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.4.b,1,Quarter,MIS_MIS_0_0_0_HC,36,-9,dop,36,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.b,1,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.c,1,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.4.c,1,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.c,1,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,247979,-9,dop,247979,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,MIS_MIS_0_0_0_HC,695.12,1173270,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.4.c,1,Quarter,OTB_DEF_70-99_0_0,722.43,295911,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,OTB_DEF_70-99_0_0,13694.61,295911,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,OTM_DEF_70-99_0_0_all,282.81,5811,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,OTM_SPF_32-69_0_0_all,0.93,9499,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,376.43,7493,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,MIS_MIS_0_0_0_HC,287.56,3617809,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,1,Quarter,OTB_DEF_70-99_0_0,45645.25,1445480,kWd,,Estimated_Distribution,0,22,104,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTB_DEF_70-99_0_0,70284.4,1445480,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTB_DEF_All_0_0_All,112.32,121381,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_DEF_100-119_0_0_all,1.31,5746,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_DEF_70-99_0_0_all,1558.42,80780,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,0,81063,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,1.53,81063,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,8345.16,201367,kWd,,Estimated_Distribution,0,14,369,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,10503.96,201367,kWd,,Estimated_Distribution,0,15,62,0,0
hom.27.3a4bc7d,Germany,2016,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,13488,-9,NA,13000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.4.c,1,Quarter,OTM_SPF_32-69_0_0_all,0,5765,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,OTM_SPF_32-69_0_0_all,10820,5765,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,0,-9,NA,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2016,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,315,-9,NA,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,UK (England),2016,Landings,"All - reported, nonreported and misreported",Imported_Data, ,27.4.b,1,Quarter,HM-ALL,10,-9,NA,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,UK (England),2016,Landings,"All - reported, nonreported and misreported",Imported_Data, ,27.4.c,1,Quarter,HM-ALL,468840,-9,NA,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,UK (England),2016,Landings,"All - reported, nonreported and misreported",Imported_Data, ,27.7.d,1,Quarter,HM-ALL,1701290,-9,NA,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.b,2,Quarter,OTB_DEF_100-119_0_0,0,61200,kWd,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.b,2,Quarter,TrawlPlus,18,245180,kWd,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,GNS_DEF_all_0_0_all,5,9460,kWd,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,TrawlPlus,15236,324185,kWd,15000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,TrawlPlus,6831,241960,kWd,7000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.3.a.nshm,2,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.3.a.nshm,2,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Landings,Reported,Imported_Data, ,27.3.a.nshm,2,Quarter,MIS_MIS_0_0_0_HC,5,-9,dop,5,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.3.a.nshm,2,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.3.a.nshm,2,Quarter,OTM_SPF_32-69_0_0_all,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.a.nshm,2,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.4.a.nshm,2,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.a.nshm,2,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.a.nshm,2,Quarter,OTM_SPF_32-69_0_0_all,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.b,2,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.4.b,2,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.b,2,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.c,2,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.c,2,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.7.d,2,Quarter,OTM_SPF_32-69_0_0_all,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.4.b,2,Quarter,OTB_DEF_70-99_0_0,0,83216,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.b,2,Quarter,OTB_DEF_70-99_0_0,936.12,83216,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.4.b,2,Quarter,OTM_DEF_70-99_0_0_all,0,68987,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.b,2,Quarter,OTM_DEF_70-99_0_0_all,50,68987,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,MIS_MIS_0_0_0_HC,85.29,739679,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTB_DEF_70-99_0_0,11406.45,99251,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_DEF_70-99_0_0_all,61.49,5515,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_32-69_0_0_all,6242.51,30384,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,SSC_DEF_All_0_0_All,20388.36,62554,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,MIS_MIS_0_0_0_HC,329.22,3480752,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,494359.67,1910198,kWd,,Estimated_Distribution,0,34,657,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_70-99_0_0,99460.52,1910198,kWd,,Estimated_Distribution,0,16,191,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_All_0_0_All,6287.15,265536,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTB_DEF_All_0_0_All,4589.86,265536,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTM_DEF_32-69_0_0_all,869.36,13549,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTM_DEF_70-99_0_0_all,18263.91,134102,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,OTM_SPF_32-69_0_0_all,6178.23,116310,kWd,,Estimated_Distribution,0,5,89,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTM_SPF_32-69_0_0_all,40032.65,116310,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,2,Quarter,SSC_DEF_All_0_0_All,996.85,87531,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,SSC_DEF_All_0_0_All,12244.59,87531,kWd,,Estimated_Distribution,0,10,80,0,0
hom.27.3a4bc7d,Germany,2016,Landings,Reported,Imported_Data, ,27.4.a.nshm,2,Quarter,OTM_SPF_32-69_0_0_all,6078,-9,NA,6000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.4.b,2,Quarter,OTM_SPF_32-69_0_0_all,0,880,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,Landings,Reported,Imported_Data, ,27.4.b,2,Quarter,OTM_SPF_32-69_0_0_all,3575,880,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_32-69_0_0_all,0,5253,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,Landings,Reported,Imported_Data, ,27.4.c,2,Quarter,OTM_SPF_32-69_0_0_all,133717,5253,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.7.d,2,Quarter,OTM_SPF_32-69_0_0_all,0,-9,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,Landings,Reported,Imported_Data, ,27.7.d,2,Quarter,OTM_SPF_32-69_0_0_all,61991,-9,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Norway,2016,Landings,Reported,Imported_Data, ,27.4.a.nshm,2,Quarter,HM-ALL,900000,-9,NA,900000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,UK (England),2016,Landings,"All - reported, nonreported and misreported",Imported_Data, ,27.4.c,2,Quarter,HM-ALL,16650,-9,NA,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,UK (England),2016,Discards,"All - reported, nonreported and misreported",Imported_Data, ,27.7.d,2,Quarter,HM-ALL,350,-9,NA,,Estimated_Distribution,0,2,121,0,0
hom.27.3a4bc7d,UK (England),2016,Landings,"All - reported, nonreported and misreported",Imported_Data, ,27.7.d,2,Quarter,HM-ALL,16600,-9,NA,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,OTB_DEF_100-119_0_0,2,76800,kWd,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,TrawlPlus,159,957279,kWd,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,GNS_DEF_all_0_0_all,0,11220,kWd,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,TrawlPlus,10431,472741,kWd,10000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Belgium,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,TrawlPlus,323,141591,kWd,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.b,3,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.4.b,3,Quarter,MIS_MIS_0_0_0_HC,27517,-9,dop,27517,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,MIS_MIS_0_0_0_HC,4,-9,dop,4,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.b,3,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,MIS_MIS_0_0_0_IBC,4328,-9,dop,4328,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.c,3,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Discards,Reported,Imported_Data, ,27.4.c,3,Quarter,MIS_MIS_0_0_0_HC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.4.c,3,Quarter,MIS_MIS_0_0_0_IBC,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,MIS_MIS_0_0_0_IBC,352,-9,dop,352,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Denmark,2016,BMS landing,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_SPF_32-69_0_0_all,0,-9,dop,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,OTB_DEF_70-99_0_0,1435.13,27153,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,SSC_DEF_All_0_0_All,20,4430,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,MIS_MIS_0_0_0_HC,11.44,536675,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,OTB_DEF_70-99_0_0,3952.62,65989,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,OTM_DEF_70-99_0_0_all,89.66,4472,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,OTM_SPF_32-69_0_0_all,545.79,18665,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.4.c,3,Quarter,SSC_DEF_All_0_0_All,19164.4,90737,kWd,,Estimated_Distribution,0,5,140,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,SSC_DEF_All_0_0_All,7111.71,90737,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,MIS_MIS_0_0_0_HC,2018.4,3000433,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Discards,Reported,Imported_Data, ,27.7.d,3,Quarter,OTB_DEF_70-99_0_0,710857.15,2408138,kWd,,Estimated_Distribution,0,51,1191,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTB_DEF_70-99_0_0,73151.27,2408138,kWd,,Estimated_Distribution,0,9,236,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTB_DEF_All_0_0_All,32423.34,502482,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_DEF_100-119_0_0_all,25400,14994,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_DEF_32-69_0_0_all,22433.1,48959,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_DEF_70-99_0_0_all,6971.6,82595,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_SPF_32-69_0_0_all,127276.31,337518,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,France,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,SSC_DEF_All_0_0_All,6644.58,176414,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Germany,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,OTM_SPF_32-69_0_0_all,201,-9,NA,0,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Germany,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_SPF_32-69_0_0_all,47088,-9,NA,47000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.4.b,3,Quarter,OTM_SPF_32-69_0_0_all,0,-9,NA,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.4.c,3,Quarter,OTM_SPF_32-69_0_0_all,0,21165,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,Landings,Reported,Imported_Data, ,27.4.c,3,Quarter,OTM_SPF_32-69_0_0_all,55048,21165,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,BMS landing,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_SPF_32-69_0_0_all,0,31562,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2016,Landings,Reported,Imported_Data, ,27.7.d,3,Quarter,OTM_SPF_32-69_0_0_all,142548,31562,kWd,,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,Norway,2016,Landings,Reported,Imported_Data, ,27.4.b,3,Quarter,HM-ALL,15000,-9,NA,15000,Estimated_Distribution,0,0,0,0,0
hom.27.3a4bc7d,UK (England),2016,Discards,"All - reported, nonreported and misreported",Imported_Data, ,27.4.b,3,Quarter,HM-ALL,470,-9,NA,,Estimated_Distribution,0,0,0,0,0
