"Year","discardRate"
1992,2.65904407365552
1993,6.82969817140339
1994,11.1920412151359
1995,0.17904034375746
1996,1.12508623892162
1997,0.0511770726714432
1998,0.272131147540984
2000,0.00819861440314408
2005,0.201153444615058
2006,0.227803394284068
2007,0.338171556961538
2009,2.25753303852879
2010,0.0100501376396786
2014,0.05587907861557
2015,16.696492230131
2016,9.95382695974316
2017,8.3191146401412
2018,1.79134680035298
2019,1.56846054261744
