SI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.e,NA,HOM,NA,L,A,NA,H,NA,NA,t,0.907,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.e,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.e,NA,HOM,NA,D,A,NA,H,O,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,1,HM-ALL,Div,27.7.f,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,1,HM-ALL,Div,27.7.f,NA,HOM,NA,L,A,NA,H,NA,NA,t,0.004,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,1,HM-ALL,Div,27.7.f,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,2,HM-ALL,Div,27.7.f,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,2,HM-ALL,Div,27.7.f,NA,HOM,NA,L,A,NA,H,NA,NA,t,0.247,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,2,HM-ALL,Div,27.7.f,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,3,HM-ALL,Div,27.7.f,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,3,HM-ALL,Div,27.7.f,NA,HOM,NA,L,A,NA,H,NA,NA,t,24.983,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,3,HM-ALL,Div,27.7.f,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.f,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.f,NA,HOM,NA,L,A,NA,H,NA,NA,t,0.453,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.f,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.f,NA,HOM,NA,D,A,NA,H,O,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,1,HM-ALL,Div,27.7.g,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,1,HM-ALL,Div,27.7.g,NA,HOM,NA,L,A,NA,H,NA,NA,t,0.027,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,1,HM-ALL,Div,27.7.g,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,2,HM-ALL,Div,27.7.g,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,2,HM-ALL,Div,27.7.g,NA,HOM,NA,L,A,NA,H,NA,NA,t,0.355,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,2,HM-ALL,Div,27.7.g,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,3,HM-ALL,Div,27.7.g,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,3,HM-ALL,Div,27.7.g,NA,HOM,NA,L,A,NA,H,NA,NA,t,1.859,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
SI,UKE,2020,Quarter,3,HM-ALL,Div,27.7.g,NA,HOM,NA,B,A,NA,H,NA,NA,t,0,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
HI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.g,NA,NA,-9,NA,,,,,,,,,,,,,,,,,,,,,
SI,UKE,2020,Quarter,4,HM-ALL,Div,27.7.g,NA,HOM,NA,L,A,NA,H,NA,NA,t,0.789,-9,-9,NA,J.E.BALL,ENG_2020_HM-ALL_HOM,,,,,,,,,
